"item","printed_label","taxon_in_source","value_kind","record_type","specimen_kind","taxon_concept","reassignable","hazard","note"
"Fobbs_etal_2011_TableS4.csv","Seal 4","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-176; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 176, Meyer-Phipps Johns Hopkins Collection catalog entry (box 132). specimens_as_printed=Seal 4 plane=Transverse stain=Cell detail=23-1653 Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'seal 4'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Pig 1","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-177; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 177, Meyer-Phipps Johns Hopkins Collection catalog entry (box 133). specimens_as_printed=Pig 1 plane=Horizontal stain=Fiber, Cell clade_heading=Fiber, Cell No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Pig 2","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-178; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 178, Meyer-Phipps Johns Hopkins Collection catalog entry (box 134). specimens_as_printed=Pig 2 plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Guanaco (Llama)","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-179; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 179, Meyer-Phipps Johns Hopkins Collection catalog entry (box 135). specimens_as_printed=Guanaco (Llama) plane=Transverse stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'guanaco (llama)'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Guanaco (Llama)","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-180; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 180, Meyer-Phipps Johns Hopkins Collection catalog entry (box 136). specimens_as_printed=Guanaco (Llama) plane=Transverse stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'guanaco (llama)'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Deer 1","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-181; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 181, Meyer-Phipps Johns Hopkins Collection catalog entry (box 137). specimens_as_printed=Deer 1 plane=Transverse stain=Fiber detail=Block 1 Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'deer 1'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Deer 1","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-182; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 182, Meyer-Phipps Johns Hopkins Collection catalog entry (box 138). specimens_as_printed=Deer 1 plane=Transverse stain=Fiber detail=Block 2 Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'deer 1'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Normal Sheep (Dr. Lattrell's)","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-183; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 183, Meyer-Phipps Johns Hopkins Collection catalog entry (box 139). specimens_as_printed=Normal Sheep (Dr. Lattrell's) plane=Transverse stain=Cell No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 17","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-184; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 184, Meyer-Phipps Johns Hopkins Collection catalog entry (box 140). specimens_as_printed=Sheep 17 plane=Sagittal stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'sheep 17'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 17","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-185; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 185, Meyer-Phipps Johns Hopkins Collection catalog entry (box 141). specimens_as_printed=Sheep 17 plane=Sagittal stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'sheep 17'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 18","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-186; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 186, Meyer-Phipps Johns Hopkins Collection catalog entry (box 142). specimens_as_printed=Sheep 18 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 19,19A,22","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-187; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 187, Meyer-Phipps Johns Hopkins Collection catalog entry (box 143). specimens_as_printed=Sheep 19,19A,22 plane=Transverse stain=Fiber, Cell clade_heading=Fiber, Cell No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Lamb 2","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-188; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 188, Meyer-Phipps Johns Hopkins Collection catalog entry (box 144). specimens_as_printed=Lamb 2 plane=Transverse stain=Cell No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 49,50,52,53 Hindbrain","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-189; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 189, Meyer-Phipps Johns Hopkins Collection catalog entry (box 145). specimens_as_printed=Sheep 49,50,52,53 Hindbrain plane=Transverse stain=Marchi No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 54,55,56,57,59,63 Hindbrain","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-190; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 190, Meyer-Phipps Johns Hopkins Collection catalog entry (box 146). specimens_as_printed=Sheep 54,55,56,57,59,63 Hindbrain plane=Transverse stain=Marchi No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 68 Right Hemisphere","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-191; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 191, Meyer-Phipps Johns Hopkins Collection catalog entry (box 147). specimens_as_printed=Sheep 68 Right Hemisphere plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 68 Left Hemisphere","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-192; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 192, Meyer-Phipps Johns Hopkins Collection catalog entry (box 147). specimens_as_printed=Sheep 68 Left Hemisphere plane=Sagittal stain=Marchi No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 69 Right and Left Hemispheres","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-193; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 193, Meyer-Phipps Johns Hopkins Collection catalog entry (box 148). specimens_as_printed=Sheep 69 Right and Left Hemispheres plane=Horizontal stain=Marchi No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 82,84,85","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-194; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 194, Meyer-Phipps Johns Hopkins Collection catalog entry (box 149). specimens_as_printed=Sheep 82,84,85 plane=Transverse stain=Marchi No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 88","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-195; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 195, Meyer-Phipps Johns Hopkins Collection catalog entry (box 150). specimens_as_printed=Sheep 88 plane=Horizontal stain=Marchi Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'sheep 88'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Sheep 88","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-196; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 196, Meyer-Phipps Johns Hopkins Collection catalog entry (box 150). specimens_as_printed=Sheep 88 plane=Transverse stain=Marchi Name-normalization heuristic (stripping plane/stain tokens) finds 2 TableS4 rows sharing the label 'sheep 88'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Zebra I","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-197; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 197, Meyer-Phipps Johns Hopkins Collection catalog entry (box 151). specimens_as_printed=Zebra I plane=Transverse stain=Cell detail=Block 1 and 2 Name-normalization heuristic (stripping plane/stain tokens) finds 3 TableS4 rows sharing the label 'zebra i'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Zebra I","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-198; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 198, Meyer-Phipps Johns Hopkins Collection catalog entry (box 152). specimens_as_printed=Zebra I plane=Transverse stain=Cell detail=Block 2 and 3 Name-normalization heuristic (stripping plane/stain tokens) finds 3 TableS4 rows sharing the label 'zebra i'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Zebra I","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-199; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 199, Meyer-Phipps Johns Hopkins Collection catalog entry (box 153). specimens_as_printed=Zebra I plane=Transverse stain=Fiber detail=Block 1,2,and 3 Name-normalization heuristic (stripping plane/stain tokens) finds 3 TableS4 rows sharing the label 'zebra i'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Opossum 3,4,5","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-200; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 200, Meyer-Phipps Johns Hopkins Collection catalog entry (box 154). specimens_as_printed=Opossum 3,4,5 plane=Transverse stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 3 TableS4 rows sharing the label 'opossum 345'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Opossum 3,4,5","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-201; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 201, Meyer-Phipps Johns Hopkins Collection catalog entry (box 154). specimens_as_printed=Opossum 3,4,5 plane=Sagittal stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 3 TableS4 rows sharing the label 'opossum 345'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Opossum 3,4,5","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-202; collection=Meyer Phipps; match=probable; Fobbs & Johnson 2011 TableS4 row 202, Meyer-Phipps Johns Hopkins Collection catalog entry (box 154). specimens_as_printed=Opossum 3,4,5 plane=Horizontal stain=Fiber Name-normalization heuristic (stripping plane/stain tokens) finds 3 TableS4 rows sharing the label 'opossum 345'; these may be multiple tissue blocks/sections of one physical brain, but this crosswalk registers each catalog row as its own provisional canonical_specimen because the heuristic match is not confirmed by an accession number. Not merged; flagged for review. No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Iguana IA","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-203; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 203, Meyer-Phipps Johns Hopkins Collection catalog entry (box 155). specimens_as_printed=Iguana IA plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Iguana IIA","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-204; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 204, Meyer-Phipps Johns Hopkins Collection catalog entry (box 155). specimens_as_printed=Iguana IIA plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Gecko 1","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-205; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 205, Meyer-Phipps Johns Hopkins Collection catalog entry (box 155). specimens_as_printed=Gecko 1 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Gecko 2","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-206; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 206, Meyer-Phipps Johns Hopkins Collection catalog entry (box 155). specimens_as_printed=Gecko 2 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Alligator 8, 10, 12","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-207; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 207, Meyer-Phipps Johns Hopkins Collection catalog entry (box 155). specimens_as_printed=Alligator 8, 10, 12 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Alligator 1","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-208; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 208, Meyer-Phipps Johns Hopkins Collection catalog entry (box 156). specimens_as_printed=Alligator 1 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-209; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 209, Meyer-Phipps Johns Hopkins Collection catalog entry (box 156). specimens_as_printed=Snake plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Turtle","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-210; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 210, Meyer-Phipps Johns Hopkins Collection catalog entry (box 156). specimens_as_printed=Turtle plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Crocodile","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-211; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 211, Meyer-Phipps Johns Hopkins Collection catalog entry (box 157). specimens_as_printed=Crocodile plane=Transverse stain=Cell detail=Block 1 and 2 No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Lizard Head","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-212; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 212, Meyer-Phipps Johns Hopkins Collection catalog entry (box 157). specimens_as_printed=Lizard Head stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Chameleon","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-213; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 213, Meyer-Phipps Johns Hopkins Collection catalog entry (box 157). specimens_as_printed=Chameleon plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Chuckawalla","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-214; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 214, Meyer-Phipps Johns Hopkins Collection catalog entry (box 157). specimens_as_printed=Chuckawalla plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 2","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-215; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 215, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 2 plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 3","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-216; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 216, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 3 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 4","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-217; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 217, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 4 plane=Transverse stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 5","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-218; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 218, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 5 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 7","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-219; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 219, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 7 plane=Sagittal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 8","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-220; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 220, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 8 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
"Fobbs_etal_2011_TableS4.csv","Snake 9","","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-MPJHU-221; collection=Meyer Phipps; match=Fobbs-only; Fobbs & Johnson 2011 TableS4 row 221, Meyer-Phipps Johns Hopkins Collection catalog entry (box 158). specimens_as_printed=Snake 9 plane=Horizontal stain=Fiber No taxon resolved from this free-text catalog description; printed_name kept verbatim, published_taxon/resolved_taxon left unresolved. No private evidence used."
